ObjectPath,Content,SceneName,Translated,TranslatedText
"LFA Case 2 Circle System/State Canvas/STEM/Text (1)","This topic will demonstrate how the circle system is designed to reduce anesthetic waste by allowing exhaled gases to be rebreathed.  Fresh gas flow settings controlled by the clinician will ultimately determine how effectively waste is reduced.   An anesthetic scenario with an adult patient is presented to illustrate the basic concepts.

The learner is asked to observe and study the impact of fresh gas flow setting on the percentage of exhaled gas rebreathed within the circle system as well as the flow of gases out through the scavenging system.  The goal of low flow anesthesia practice is to reduce the flow of gas to the scavenging system which increases cost and environmental pollution.",LFA ASA 2022,Y,"Topik ini akan menunjukkan bagaimana sistem lingkaran dirancang untuk mengurangi limbah anestesi dengan memungkinkan gas yang dihembuskan untuk dihirup kembali. Pengaturan aliran gas segar yang dikendalikan oleh klinisi pada akhirnya akan menentukan seberapa efektif limbah dikurangi. Skenario anestesi dengan pasien dewasa disajikan untuk menggambarkan konsep dasar.

Pembelajar diminta untuk mengamati dan mempelajari dampak pengaturan aliran gas segar pada persentase gas yang dihembuskan yang dihirup kembali dalam sistem lingkaran serta aliran gas keluar melalui sistem pembuangan. Tujuan dari praktik anestesi aliran rendah adalah untuk mengurangi aliran gas ke sistem pembuangan yang meningkatkan biaya dan polusi lingkungan."
"Main UI Canvas/Time Input Field/MM  Input/Text Area/Text","88​",LFA ASA 2022,Y,"88​"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 5/Heading (2)","WHAT FACTORS DETERMINE ABSORPTION CAPACITY?",LFA ASA 2022,Y,"FAKTOR APA YANG MENENTUKAN KAPASITAS PENYERAPAN?"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 10/Text (1)","The bottom line is that if an absorbent formulation is selected that limits the strong base (list below), one can deliver Sevoflurane, Desflurane or Isoflurane at any fresh gas flow without concern for toxic by-products.  That said, in the United States, the FDA labeling for Sevoflurane states: <i>""During sevoflurane anesthesia the clinician should adjust inspired concentration and fresh gas flow rate to minimize exposure to Compound A. To minimize exposure to Compound A, sevoflurane exposure should not exceed 2 MAC·hours at flow rates of 1 to < 2 L/min. Fresh gas flow rates < 1 L/min are not recommended.</i>  This package insert was last revised in 2003 and does not reflect current knowledge.
",LFA ASA 2022,Y,"Intinya adalah jika formulasi penyerap dipilih yang membatasi basa kuat (daftar di bawah), seseorang dapat memberikan Sevoflurane, Desflurane atau Isoflurane pada aliran gas segar apa pun tanpa khawatir tentang produk sampingan yang beracun. Namun demikian, di Amerika Serikat, pelabelan FDA untuk Sevoflurane menyatakan: <i>""Selama anestesi sevoflurane, klinisi harus menyesuaikan konsentrasi yang dihirup dan laju aliran gas segar untuk meminimalkan paparan terhadap Senyawa A. Untuk meminimalkan paparan terhadap Senyawa A, paparan sevoflurane tidak boleh melebihi 2 MAC·jam pada laju aliran 1 hingga < 2 L/menit. Laju aliran gas segar < 1 L/menit tidak direkomendasikan.</i> Sisipan paket ini terakhir direvisi pada tahun 2003 dan tidak mencerminkan pengetahuan saat ini."
"LFA Case 2 Circle System/State Canvas/State 4 - 4/4/Heading (1)","WHAT IS THE LOWER LIMIT FOR FRESH GAS FLOW?
",LFA ASA 2022,Y,"APA BATAS RENDAH UNTUK ALIRAN GAS SEGAR?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 4/5 PLOTS/For Plots (2)/Plots Text","<b>4/5.</b> Observe the difference between delivered and inspired oxygen concentration when FGF is reduced at 3 minutes.",LFA ASA 2022,Y,"<b>4/5.</b> Amati perbedaan antara konsentrasi oksigen yang diberikan dan yang dihirup ketika FGF dikurangi pada 3 menit."
"LFA Case 8 CO2 Absorbents/State Canvas/State 1 - 2/2/Heading","WHY IS CO<sub>2</sub> ABSORBENT ESSENTIAL TO THE PRACTICE OF LOW FLOW ANESTHESIA?",LFA ASA 2022,Y,"MENGAPA PENYERAP CO<sub>2</sub> PENTING UNTUK PRAKTIK ANESTESI ALIRAN RENDAH?"
"LFA Case 5 Maintenance/State Canvas/NewState 3 - 5/5 - PLOTS/For Plots (2)/Plots Text","<b>5/5.</b> Plots of F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub>, F<sub>D</sub>A, F<sub>E</sub>A, and waste gas for the prior 60-minute simulation.  F<sub>I</sub>O<sub>2</sub> is stable.  The increase in F<sub>E</sub>A is gradual but can be managed by reducing the vaporizer setting over time.",LFA ASA 2022,Y,"<b>5/5.</b> Plot F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub>, F<sub>D</sub>A, F<sub>E</sub>A, dan gas limbah untuk simulasi 60 menit sebelumnya. F<sub>I</sub>O<sub>2</sub> stabil. Peningkatan F<sub>E</sub>A bertahap tetapi dapat dikelola dengan mengurangi pengaturan vaporizer dari waktu ke waktu."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 4/5 PLOTS/Text","<b>4/5.</b> Observe the difference between delivered and inspired oxygen concentration when FGF is reduced at 3 minutes.",LFA ASA 2022,Y,"<b>4/5.</b> Amati perbedaan antara konsentrasi oksigen yang diberikan dan yang dihirup ketika FGF dikurangi pada 3 menit."
"Tour UI Canvas/Tour Of Sim/ShortCutHolder/Air and Oxygen/Click Me (1)/text","Click for More",LFA ASA 2022,Y,"Klik untuk Selengkapnya"
"LFA Case 2 Circle System/State Canvas/State 3 - 4/4/Heading (1)","Why Is The Relationship To Minute Ventilation An Important Threshold For Fresh Gas Flow? ",LFA ASA 2022,Y,"Mengapa Hubungan dengan Ventilasi Menit Menjadi Ambang Batas Penting untuk Aliran Gas Segar?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 Hidden Snapshot/For Plots (2)/Plots Text","<b>3/3.</b> The plots show that F<sub>E</sub>A will continue to rise over time unless the vaporizer setting is reduced.  <b>Monitoring exhaled anesthetic concentration (F<sub>E</sub>A) is an essential tool for keeping patients safe and refining your practice.</b>",LFA ASA 2022,Y,"<b>3/3.</b> Plot menunjukkan bahwa F<sub>E</sub>A akan terus meningkat seiring waktu kecuali pengaturan vaporizer dikurangi. <b>Memantau konsentrasi anestesi yang dihembuskan (F<sub>E</sub>A) adalah alat penting untuk menjaga keselamatan pasien dan menyempurnakan praktik Anda.</b>"
"LFA Initial Blank State/State Canvas/STEM Slide (1)/Load_Scenario_Button/Text","PROCEED",LFA ASA 2022,Y,"LANJUTKAN"
"LFA Case 2 Circle System/State Canvas/State Final Topic Slide TOP /Sub Heading 2","While the circle system is safe and effective when used properly, it is not possible to reduce fresh gas flow without consequences. The consequences of reducing fresh gas flow include:
",LFA ASA 2022,Y,"Meskipun sistem lingkaran aman dan efektif jika digunakan dengan benar, tidak mungkin mengurangi aliran gas segar tanpa konsekuensi. Konsekuensi dari mengurangi aliran gas segar meliputi:"
"Main UI Canvas/Time Input Field/MM  Input/Text Area/Placeholder","",LFA ASA 2022,Y,""
"LFA Case 2 Circle System/State Canvas/State 4 - 1/4/Heading (1)","WHAT IS THE LOWER LIMIT FOR FRESH GAS FLOW?
",LFA ASA 2022,Y,"APA BATAS BAWAH UNTUK ALIRAN GAS SEGAR?"
"LFA Case 7 Emergence/State Canvas/STEM Slide/Load_Scenario_Button/Text","PROCEED",LFA ASA 2022,Y,"LANJUTKAN"
"LFA Case 7 Emergence/State Canvas/STEM Slide/Text","This discussion is appropriate for any patient scenario where an inhaled anesthetic is being delivered using a circle system. An adult anesthetic is presented. The simulation will begin one hour into the anesthetic.

The procedure is winding down and it is time to awaken the patient. The F<sub>E</sub>A is 0.8% and we will consider the target F<sub>E</sub>A for awakening to be 0.3 MAC or less, in this case 0.3% isoflurane.",LFA ASA 2022,Y,"Diskusi ini sesuai untuk skenario pasien mana pun di mana anestesi inhalasi diberikan menggunakan sistem lingkaran. Anestesi dewasa disajikan. Simulasi akan dimulai satu jam setelah anestesi.

Prosedur hampir selesai dan saatnya membangunkan pasien. F<sub>E</sub>A adalah 0,8% dan kita akan mempertimbangkan target F<sub>E</sub>A untuk membangunkan menjadi 0,3 MAC atau kurang, dalam hal ini 0,3% isofluran."
"LFA Case 0 Help and Tour/State Canvas/STEM Slide/Text","Please take a few minutes for this brief overview of the simulation components.",LFA ASA 2022,Y,"Silakan luangkan beberapa menit untuk ikhtisar singkat tentang komponen simulasi ini."
"LFA Initial Blank State/State Canvas/STEM Slide (1)/Heading","",LFA ASA 2022,Y,""
"LFA Case 2 Circle System/State Canvas/State 3 - 4/4/Paragraph #","2/2",LFA ASA 2022,Y,"2/2"
"Tour UI Canvas/Tour Of Sim/ShortCutHolder/Help/Click Me (8)/text","Click for More",LFA ASA 2022,Y,"Klik untuk Selengkapnya"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 9/Text (1)","
The short answer here is NO but the history is worthy of brief review since it continues to influence current practices that waste both inhaled anesthetics and CO<sub>2</sub> absorbent.   Shortly after the introduction of Desflurane, it became apparent that if the absorbent material desiccated, carbon monoxide could be produced at significant concentrations when exposed to Desflurane.  Sevoflurane was introduced with a limitation on the minimum fresh gas flow included in the drug labeling due to concern for the production of Compound A by interaction with the CO<sub>2</sub> absorbent.  In both cases, it was ultimately determined that the presence of a strong base (KOH, NaOH) added to the calcium hydroxide absorbent was required for either CO or Compound A to be produced.  Subsequently, numerous absorbent formulations were developed and are now available that have eliminated KOH and limit the NaOH concentration to less than 2%.  These formulations will not produce toxic by-products when exposed to either Desflurane or Sevoflurane.   Furthermore, compound A has never been shown to be toxic in humans but nevertheless need <u><b><i>not</u></b></i> be a concern when an absorbent formulation limiting strong base is used.",LFA ASA 2022,Y,"Jawaban singkatnya di sini adalah TIDAK tetapi sejarahnya layak untuk ditinjau singkat karena terus mempengaruhi praktik saat ini yang membuang anestesi inhalasi dan penyerap CO<sub>2</sub>. Tak lama setelah pengenalan Desflurane, menjadi jelas bahwa jika bahan penyerap mengering, karbon monoksida dapat diproduksi dalam konsentrasi signifikan ketika terpapar Desflurane. Sevoflurane diperkenalkan dengan batasan pada aliran gas segar minimum yang termasuk dalam pelabelan obat karena kekhawatiran terhadap produksi Senyawa A oleh interaksi dengan penyerap CO<sub>2</sub>. Dalam kedua kasus, akhirnya ditentukan bahwa keberadaan basa kuat (KOH, NaOH) yang ditambahkan ke penyerap kalsium hidroksida diperlukan untuk menghasilkan CO atau Senyawa A. Selanjutnya, banyak formulasi penyerap dikembangkan dan sekarang tersedia yang telah menghilangkan KOH dan membatasi konsentrasi NaOH hingga kurang dari 2%. Formulasi ini tidak akan menghasilkan produk sampingan beracun ketika terpapar baik Desflurane atau Sevoflurane. Selain itu, senyawa A belum pernah terbukti beracun pada manusia tetapi tetap tidak perlu menjadi perhatian ketika formulasi penyerap yang membatasi basa kuat digunakan."
"LFA Case 1 Intro/State Canvas/STEM Slide/Back to LMS/Text","< Choose another topic",LFA ASA 2022,Y,"< Pilih topik lain"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 2/Text (1)","This last topic in the Low Flow Anesthesia module will review the role of CO<sub>2</sub> absorbent in the circle system and the factors that influence absorption capacity.  An update on the absence of Compound A formation when using modern CO<sub>2</sub> absorbents with low or no strong base (NaOH) will be provided.  Finally, the practice of deciding when to change absorbent will also be discussed as a strategy for minimizing absorbent waste.


We will begin with a simulation to set the stage for the discussion, but simulating the performance differences of CO<sub>2</sub> absorbents is beyond the scope of this work.  The majority of the content for this topic will be descriptive.
",LFA ASA 2022,Y,"Topik terakhir dalam modul Anestesi Aliran Rendah ini akan meninjau peran penyerap CO<sub>2</sub> dalam sistem lingkaran dan faktor-faktor yang mempengaruhi kapasitas penyerapan. Pembaruan tentang tidak adanya pembentukan Senyawa A saat menggunakan penyerap CO<sub>2</sub> modern dengan basa kuat rendah atau tanpa basa kuat (NaOH) akan disediakan. Akhirnya, praktik memutuskan kapan mengganti penyerap juga akan dibahas sebagai strategi untuk meminimalkan pemborosan penyerap.

Kami akan memulai dengan simulasi untuk menetapkan panggung untuk diskusi, tetapi mensimulasikan perbedaan kinerja penyerap CO<sub>2</sub> berada di luar cakupan pekerjaan ini. Mayoritas konten untuk topik ini akan bersifat deskriptif."
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 7/Heading (1)","CHANGE THE ABSORBENT BASED UPON THE APPEARANCE OF INSPIRED CO<sub>2</sub>, NOT SOLELY ON THE INDICATOR CHANGE
",LFA ASA 2022,Y,"GANTI PENYERAP BERDASARKAN PENAMPILAN CO<sub>2</sub> YANG TERINSPIRASI, BUKAN HANYA PADA PERUBAHAN INDIKATOR"
"LFA Case 5 Maintenance/State Canvas/Topic Slide 5 What if FGF too low?/Text (1)","There are a few signs of inadequate FGF. As we have noted, it is important to monitor F<sub>I</sub>O<sub>2</sub> and F<sub>E</sub>A as they will not be sustained at the desired levels. In addition, the circuit will lose overall volume that will manifest differently depending upon the anesthesia ventilator being used. The easiest to see is a bellows ventilator which will not return to the same height with each breath.  For machines with a piston ventilator or volume reflector, the loss of volume will occur in the reservoir bag which will gradually shrink in size until it is empty. In our simulation, you will notice the height of the ventilator indicator will change if FGF is insufficient. Check with the manufacturer’s information for the machine(s) you use for the signs of inadequate FGF, including which alarms or messages are provided.",LFA ASA 2022,Y,"Ada beberapa tanda FGF yang tidak memadai. Seperti yang telah kami catat, penting untuk memantau F<sub>I</sub>O<sub>2</sub> dan F<sub>E</sub>A karena mereka tidak akan dipertahankan pada tingkat yang diinginkan. Selain itu, sirkuit akan kehilangan volume keseluruhan yang akan terwujud berbeda tergantung pada ventilator anestesi yang digunakan. Yang paling mudah dilihat adalah ventilator bellow yang tidak akan kembali ke ketinggian yang sama dengan setiap napas. Untuk mesin dengan ventilator piston atau reflektor volume, kehilangan volume akan terjadi di kantong reservoir yang akan menyusut secara bertahap hingga kosong. Dalam simulasi kami, Anda akan melihat ketinggian indikator ventilator akan berubah jika FGF tidak mencukupi. Periksa informasi pabrikan untuk mesin yang Anda gunakan untuk tanda-tanda FGF yang tidak memadai, termasuk alarm atau pesan yang disediakan."
"LFA Case 2 Circle System/State Canvas/State 4 - 4/4/Paragraph #","4/4",LFA ASA 2022,Y,"4/4"
"LFA Case 7 Emergence/State Canvas/State 1 - 4/4 PLOTS/Heading","WHAT IS THE MINIMUM POLLUTION GENERATED DURING EMERGENCE?",LFA ASA 2022,Y,"APA POLUSI MINIMUM YANG DIHASILKAN SELAMA KEBANGKITAN?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 Hidden Snapshot/Text","<b>3/3.</b> The plots show that F<sub>E</sub>A will continue to rise over time unless the vaporizer setting is reduced.  <b>Monitoring exhaled anesthetic concentration (F<sub>E</sub>A) is an essential tool for keeping patients safe and refining your practice.</b>",LFA ASA 2022,Y,"<b>3/3.</b> Plot menunjukkan bahwa F<sub>E</sub>A akan terus meningkat seiring waktu kecuali pengaturan vaporizer dikurangi. <b>Memantau konsentrasi anestesi yang dihembuskan (F<sub>E</sub>A) adalah alat penting untuk menjaga pasien tetap aman dan menyempurnakan praktik Anda.</b>"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 3/Text (1)","
Given the essential role of CO<sub>2</sub> absorbents to the safe practice of low flow anesthesia, it is useful to examine absorbent technology more closely.  While the basic chemistry of all CO<sub>2</sub> absorbents is the same, there are well documented differences in performance with respect to both the capacity to absorb CO<sub>2</sub> as well as the potential for interaction with inhaled anesthetics.

The capacity to absorb CO<sub>2</sub> can be quantified by measuring the volume of CO<sub>2</sub> absorbed by a given quantity of the absorbent or the duration of time that quantity is effective.  This is typically performed by an in vitro study where a known quantity of absorbent is exposed to a controlled inflow of CO<sub>2</sub>, with the end point being the appearance of a certain percentage of CO<sub>2</sub> in the effluent.  The results of two studies are instructive for understanding the differences in absorption capacity between absorbents. ",LFA ASA 2022,Y,"Mengingat peran penting penyerap CO<sub>2</sub> untuk praktik aman anestesi aliran rendah, berguna untuk memeriksa teknologi penyerap lebih dekat. Meskipun kimia dasar semua penyerap CO<sub>2</sub> sama, ada perbedaan yang terdokumentasi dengan baik dalam kinerja sehubungan dengan kapasitas untuk menyerap CO<sub>2</sub> serta potensi interaksi dengan anestesi inhalasi.

Kapasitas untuk menyerap CO<sub>2</sub> dapat diukur dengan mengukur volume CO<sub>2</sub> yang diserap oleh sejumlah penyerap atau durasi waktu jumlah tersebut efektif. Ini biasanya dilakukan dengan studi in vitro di mana sejumlah penyerap yang diketahui terpapar aliran masuk CO<sub>2</sub> yang terkontrol, dengan titik akhir adalah munculnya persentase tertentu CO<sub>2</sub> dalam efluen. Hasil dari dua studi memberikan pemahaman tentang perbedaan kapasitas penyerapan antara penyerap."
